,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
159,743417,chambre a loué a montréal,3894572,Jp,Mercier-Hochelaga-Maisonneuve,45.54974,-73.54547,Private room,380,1,0,2022-08-22,1.498,1,0,0
160,929890,Unique Loft in Industrial Building,2544110,Chanel,Le Sud-Ouest,45.47896,-73.58776,Entire home/apt,165,2,62,2020-03-13,0.54,1,240,0
161,744424,Design Apartment in the Most Trendy aera.,3901487,France,Le Plateau-Mont-Royal,45.5243,-73.59238,Entire home/apt,100,60,149,2021-06-03,1.3,3,236,0
162,936438,3 1/2 rooms all-comfort,5054644,Denis,Rosemont-La Petite-Patrie,45.56718,-73.57658,Entire home/apt,94,2,41,2022-08-09,0.37,2,295,21
163,744459,Magnificent Apartment in Miles End,3901487,France,Le Plateau-Mont-Royal,45.5241,-73.59248,Entire home/apt,125,60,33,2022-08-23,0.28,3,220,7
164,937926,"GREAT LOCATION,  BEAUBIEN METRO; PICASSO STUDIO",4718435,Pierre,Rosemont-La Petite-Patrie,45.53419,-73.6023,Entire home/apt,65,5,91,2022-09-06,0.8,4,201,17
165,755459,Bohemian Loft Retreat in Montreal’s Old Port,1766393,Missy,Ville-Marie,45.50444,-73.55426,Entire home/apt,383,31,138,2022-07-21,1.67,2,101,2
166,938150,STUDIO 200 METERS FROM BEAUBIEN METRO; VAN GOGH,4718435,Pierre,Rosemont-La Petite-Patrie,45.53411,-73.6024,Entire home/apt,90,5,126,2022-07-15,1.1,4,224,24
167,938159,Appartment Rosemont / Petite-Patrie,5066200,Harold & Catherine,Rosemont-La Petite-Patrie,45.55025,-73.58902,Entire home/apt,75,32,61,2022-06-11,0.54,1,283,2
168,756784,"Get Festival-Ready at a Modern, Minimalist Loft",3984292,Yoann & Markus,Ville-Marie,45.5202,-73.56335,Entire home/apt,163,28,65,2022-06-26,0.58,1,173,15
169,939730,Beautiful Mile-End Apartment!,3345978,Mathieu,Rosemont-La Petite-Patrie,45.52993,-73.61427,Entire home/apt,86,45,20,2022-07-19,0.18,5,263,1
170,759062,Walk to Museums from an Airy Loft Apartment in Old Montreal,1444940,Matthew,Ville-Marie,45.50188,-73.5557,Entire home/apt,188,3,331,2022-08-29,2.8,1,83,26
171,942281,2 Bedroom apartment in Old Montreal,4587187,Lofts Du Vieux-Port,Ville-Marie,45.50659,-73.55441,Entire home/apt,384,2,10,2018-07-17,0.11,4,0,0
172,759953,Bright and sunny family house,3517393,Hélène & Simon,Ahuntsic-Cartierville,45.54117,-73.67114,Entire home/apt,150,31,1,2015-01-01,0.01,1,0,0
173,942837,Luxury Apt in Le Plateau / Mile End - 3 bedrooms,4462156,Florence Et France,Le Plateau-Mont-Royal,45.51812,-73.59068,Entire home/apt,166,31,29,2019-07-13,0.25,9,134,0
174,767978,2 Bedrooms Rosemont close to Subway,4044343,Marie-Josée,Rosemont-La Petite-Patrie,45.55299,-73.59536,Entire home/apt,50,50,10,2021-08-14,0.12,1,270,0
175,947428,Mtl App. tout neuf éclairé & stylé!,5135029,Marie-Chantale,Ahuntsic-Cartierville,45.54658,-73.66704,Entire home/apt,132,30,16,2022-02-28,0.16,1,286,2
176,957455,Mile-End-Beau-Grand-Propre-Calme,5206779,Heidi,Le Plateau-Mont-Royal,45.52257,-73.59957,Private room,126,2,6,2022-09-05,0.16,1,362,3
177,781216,Beautiful Condo in old Montreal,4111978,Cecilia,Ville-Marie,45.50342,-73.55668,Entire home/apt,58,90,29,2019-12-22,0.26,1,257,0
178,1296772,2 steps from JeanTalonSubway&Market,2148392,Vicente,Villeray-Saint-Michel-Parc-Extension,45.53941,-73.61949,Entire home/apt,66,32,28,2022-08-28,0.25,1,150,4
179,958487,Verdun: Riverside 2BR near Metro - Long-term stays,1864616,Cynthia & Jonathan,Verdun,45.45783,-73.56622,Entire home/apt,150,31,99,2022-09-07,0.91,1,123,3
180,1297617,Modest Montreal West Island Home,7053843,Carollynn,Pierrefonds-Roxboro,45.50133,-73.84077,Entire home/apt,150,7,5,2019-08-13,0.11,2,69,0
181,958492,"Funky, cosy Mile end appartment",5215214,Charlotte,Le Plateau-Mont-Royal,45.5235,-73.5969,Entire home/apt,98,7,29,2017-01-01,0.28,1,36,0
182,1297968,Appartement au cœur de Montréal,6988740,France,Ville-Marie,45.5215,-73.55805,Private room,70,2,0,2017-01-01,1.498,1,0,0
183,1304601,"Classic, sunny Mile-End apartment",4675958,Phil,Le Plateau-Mont-Royal,45.52407,-73.60404,Entire home/apt,250,2,91,2022-09-05,0.85,1,149,1
184,975322,Little Italy / Mile-End - Top floor + terrasse +AC,5334168,Max,Rosemont-La Petite-Patrie,45.53179,-73.60689,Entire home/apt,186,2,19,2021-07-30,0.17,1,48,0
185,1320736,Very charming apt plateau - Park,4641329,Pierrette,Le Plateau-Mont-Royal,45.53434,-73.58697,Entire home/apt,150,31,41,2022-07-29,0.37,4,326,10
186,987285,Beautiful apartment in Mile-End,3427166,Geneviève,Le Plateau-Mont-Royal,45.52205,-73.5993,Entire home/apt,125,4,31,2022-08-10,0.28,1,80,3
187,1328266,"Clean, Cozy, Great Amenites, near Metro, Groceries",5998200,Amanda,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49699,-73.65151,Entire home/apt,95,180,0,2022-08-10,1.498,4,348,0
188,996300,Lovely Esplanade Ave Apartment on Plateau Montreal,2884582,Don,Le Plateau-Mont-Royal,45.51878,-73.59151,Entire home/apt,194,4,121,2022-08-20,1.05,1,195,8
189,1331571,Cozy apartment in the plateau Mont-Royal,38016,Philippe,Le Plateau-Mont-Royal,45.53086,-73.57776,Entire home/apt,301,2,12,2022-08-13,0.11,1,0,3
190,1022114,Perfect stay for intership or study,4121417,Olivier,Rosemont-La Petite-Patrie,45.53506,-73.60639,Entire home/apt,40,31,4,2014-02-02,0.04,1,285,0
191,1331679,Large 214 square foot room with 2 bicycles,7223348,Jason,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49181,-73.6294,Private room,33,32,85,2022-08-20,0.77,11,12,3
192,1032920,apartment outremont*mile-end,3131931,Muriel,Outremont,45.52061,-73.60998,Entire home/apt,600,1,10,2018-10-07,0.09,1,363,0
193,1332621,Downtown unique Studio apartment,3548411,CASA Heidi,Ville-Marie,45.49981,-73.58183,Entire home/apt,95,30,31,2020-10-30,0.28,4,255,0
194,1046057,Condo - 2 level Mile-End/Plateau,3775482,Mylene,Le Plateau-Mont-Royal,45.5216,-73.59065,Entire home/apt,100,31,19,2022-04-07,0.17,1,174,3
195,1332756,Bachelor Apartment in Montreal,7229047,Susan,Côte-Saint-Luc,45.48305,-73.63855,Entire home/apt,181,3,6,2022-06-26,0.06,1,364,2
196,1067530,Belle au bois dormant,5874268,Sarah,Le Plateau-Mont-Royal,45.52202,-73.57864,Private room,31,31,42,2022-09-11,0.38,1,243,3
197,1339165,The Villeroise room,7218739,Yan,Villeray-Saint-Michel-Parc-Extension,45.54207,-73.61947,Private room,52,2,118,2022-07-22,1.07,2,316,24
198,1069924,Loft Plateau Mt-Royal/Mile End,432864,Olivier,Le Plateau-Mont-Royal,45.52013,-73.58817,Entire home/apt,99,180,1,2013-04-18,0.01,1,0,0
199,1351673,IL Destino: Original Tourist apt! - CITQ 186830,2462509,Marisol,Rosemont-La Petite-Patrie,45.53389,-73.60831,Entire home/apt,90,28,120,2022-08-29,1.22,2,78,20
200,1074263,Large room in Montreal (L'Église),5910057,Alison,Le Plateau-Mont-Royal,45.51899,-73.57939,Private room,56,2,89,2022-08-16,0.79,3,222,24
201,1356685,Apt lumineux 3min du métro Joliette,7314872,Jerome,Mercier-Hochelaga-Maisonneuve,45.54905,-73.55214,Entire home/apt,500,4,16,2017-10-11,0.14,1,0,0
202,1075759,Quiet apartment in  ‘’the village’’,3704756,Sylvain,Ville-Marie,45.52152,-73.56156,Entire home/apt,47,32,129,2022-08-06,1.14,1,39,2
203,1367805,Small sunny room /w private balcony + 2 bicycles,7223348,Jason,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49185,-73.62946,Private room,23,32,130,2021-10-01,1.17,11,211,1
204,1377713,Downtown MTL 3 bedrooms apartment + Parking,1722633,Antonie,Ville-Marie,45.51244,-73.56744,Entire home/apt,227,2,597,2022-09-05,5.36,1,57,51
205,1078559,Cool 5 1/2 apartment in the plateau,5933506,Martine,Le Plateau-Mont-Royal,45.5378,-73.57994,Entire home/apt,89,30,61,2022-08-23,0.54,1,227,4
206,1386010,"SUNNY LOFT OLD MTL, GARAGE !!!",2747436,Ariane-Li,Ville-Marie,45.49912,-73.55432,Entire home/apt,80,365,36,2022-06-30,0.32,1,365,1
207,1085610,Lovely Oasis  Apartment*****,5967873,Anna Maria,Saint-Léonard,45.58355,-73.57712,Entire home/apt,80,60,5,2021-11-25,0.05,2,177,2
208,1386102,DOWNTOWN_SUMMER-FALL MONTHLY,7499563,Marie,Ville-Marie,45.51928,-73.56336,Entire home/apt,100,30,11,2022-07-02,0.11,1,104,1
209,1090147,Condo in the Heart of Old Montreal,5989950,Graham,Ville-Marie,45.51144,-73.55117,Shared room,102,30,0,2022-07-02,1.498,1,365,0
210,1396861,5mins from subway station & waterfront !,6991943,Christine,Verdun,45.4561,-73.57337,Entire home/apt,407,2,1,2022-06-19,0.34,1,16,1
211,1094965,5 1/2 à louer pour 1 an tout inclu,6015832,Marie-Josée,Mercier-Hochelaga-Maisonneuve,45.55328,-73.55326,Private room,34,360,0,2022-06-19,1.498,1,365,0
212,1096987,"Large apart., sunny garden, 3 closed bedrooms.",1456150,Simon,Rosemont-La Petite-Patrie,45.53165,-73.60797,Entire home/apt,125,31,47,2022-07-31,0.42,2,0,1
213,1426712,Charmant appartement/deux étages/terrasse/AC,7673547,Patrick,Rosemont-La Petite-Patrie,45.55028,-73.58097,Entire home/apt,89,31,27,2022-09-10,0.24,1,1,2
214,1429276,406 · Industrial era Loft best location of Old Montreal,7685881,Pat,Ville-Marie,45.50023,-73.55518,Entire home/apt,290,3,97,2022-08-25,1.58,5,24,20
215,1107284,Charming sunny flat in the Plateau-Mile End!,6064767,Hana,Le Plateau-Mont-Royal,45.52326,-73.58894,Entire home/apt,135,3,112,2022-08-22,0.99,1,284,11
216,1117853,Plateau Apt. for 1 ($350/m May-Aug),6135550,Honor,Le Plateau-Mont-Royal,45.52162,-73.57406,Private room,102,30,0,2022-08-22,1.498,1,365,0
217,1431430,"Rustic Beams and Bricks at a Charming, Industrial-Era Loft",7685881,Pat,Ville-Marie,45.49935,-73.5558,Entire home/apt,326,3,132,2022-09-05,1.19,5,65,29
218,1132021,Cute Apt-Heart of downtown Montreal,4162573,Estée,Ville-Marie,45.5058,-73.56722,Entire home/apt,94,3,73,2021-07-28,1.11,2,0,0
219,1437343,3 ½ « Bohemian-chic in the hipster neighborhood,7672524,Valérie,Le Plateau-Mont-Royal,45.52624,-73.6081,Entire home/apt,125,2,16,2022-08-01,0.16,1,45,2
220,1132103,*Ladies only- CUTE LOFT Montreal.,4162573,Estée,Ville-Marie,45.50714,-73.56763,Shared room,49,2,31,2019-03-07,0.41,2,0,0
221,1447970,Chic apt in the heart of Montréal,1213588,Hugues,Le Plateau-Mont-Royal,45.51585,-73.57393,Entire home/apt,125,30,19,2022-08-20,0.17,1,233,2
222,1135356,STUDIO,3548411,CASA Heidi,Ville-Marie,45.49839,-73.57972,Entire home/apt,200,30,44,2022-08-18,0.39,4,255,3
223,1458435,Appartement à Louer À Montréal,6242955,Yan,Villeray-Saint-Michel-Parc-Extension,45.55887,-73.60963,Entire home/apt,99,2,139,2022-09-05,1.41,1,363,18
224,1149696,"Sunny, peaceful, beautiful 2-storey house",1213675,Elric,Rosemont-La Petite-Patrie,45.5367,-73.5932,Entire home/apt,250,5,12,2022-08-13,0.11,1,0,4
225,1462416,"Nice bedroom, sunny appartment.",7837525,Touria,Ville-Marie,45.52379,-73.5553,Private room,80,2,30,2022-08-03,0.28,2,339,5
226,1151635,Plateau Montreal- Studio 9,6312297,Katherine,Le Plateau-Mont-Royal,45.52716,-73.57478,Entire home/apt,49,32,25,2022-08-31,0.25,13,283,4
227,1153396,Big Modern Apartment on Plateau,6338106,Mikael,Le Plateau-Mont-Royal,45.52536,-73.58573,Entire home/apt,95,45,27,2016-08-27,0.24,1,0,0
228,1496530,"Entire 2 bedrm balcony, FREE PARKING  Wifi 4 pers+",7983086,Amir,Le Sud-Ouest,45.47317,-73.58849,Entire home/apt,179,32,5,2016-07-31,0.05,18,173,0
229,1175489,The Cosmopolitan,2184362,Alexia,Le Plateau-Mont-Royal,45.51949,-73.57924,Entire home/apt,114,7,160,2022-08-01,1.43,3,152,11
230,1496979,Cozy apt facing Park Laurier,4641329,Pierrette,Le Plateau-Mont-Royal,45.53096,-73.58513,Entire home/apt,150,31,17,2022-08-20,0.16,4,335,4
231,1177300,Spacious 2bd -Steps away from metro,6441424,Coco & Jack,Mercier-Hochelaga-Maisonneuve,45.55398,-73.5497,Entire home/apt,189,5,180,2022-09-10,1.61,1,295,15
232,1501912,Huge Room With its own Bathroom!,8024983,Julie (Habitats Julie Et David),Rosemont-La Petite-Patrie,45.53921,-73.60777,Private room,110,1,531,2022-09-08,5.77,6,326,74
233,1183363,"Spacious loft, fully legit BnB, A/C, keyless entry",1015379,Marie,Le Plateau-Mont-Royal,45.51838,-73.5796,Entire home/apt,213,2,204,2022-08-26,1.84,1,288,34
234,1502401,Cœur de HOMA,2369940,Sylvie Et Robert,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54768,Entire home/apt,45,365,6,2020-06-28,0.06,1,358,0
235,1190762,★ Cubahaus ★ International Student Housing 10306,6508215,Cubahaus International,Ville-Marie,45.51251,-73.56526,Private room,105,30,4,2013-07-24,0.04,1,255,0
236,1201108,Bel appartement plateau Mt Royal,4265897,Kelly,Le Plateau-Mont-Royal,45.53486,-73.57583,Private room,136,21,0,2013-07-24,1.498,1,365,0
237,1532800,Charmant Rdc avec jardin face parc,4641329,Pierrette,Le Plateau-Mont-Royal,45.5362,-73.58311,Entire home/apt,280,7,29,2022-08-31,0.29,4,355,7
238,1213399,Your home away from home! Mile End,6404282,Amanda,Le Plateau-Mont-Royal,45.52526,-73.60819,Entire home/apt,140,4,45,2022-08-14,0.4,1,0,6
239,1223837,Modern condo near Mont-Royal metro,6675383,Marc-André,Le Plateau-Mont-Royal,45.52551,-73.58954,Entire home/apt,145,85,17,2022-08-17,0.15,1,129,2
240,1538238,Superbe Rez-de-Chaussée sur le plateau - 3 chambre,8201576,Pascal,Le Plateau-Mont-Royal,45.52145,-73.57727,Entire home/apt,80,31,1,2022-06-23,0.36,1,70,1
241,1231516,Chambre pour étudiant/e VILERAY,6553886,Nathalie,Villeray-Saint-Michel-Parc-Extension,45.54403,-73.63151,Private room,30,28,2,2022-08-28,0.02,2,324,1
242,1232374,"Central, Modern & Bright with Backyard Oasis!",6720816,Amy,Le Plateau-Mont-Royal,45.51334,-73.56983,Entire home/apt,123,30,115,2022-07-14,1.03,2,256,1
243,1236108,House 3 bedrooms Le Plateau,6672864,Guy,Le Plateau-Mont-Royal,45.51253,-73.57,Entire home/apt,103,32,5,2018-05-31,0.05,2,0,0
244,1544844,L'inoubliable ,8232632,Luz,Villeray-Saint-Michel-Parc-Extension,45.56489,-73.59731,Entire home/apt,38,32,223,2022-07-21,2.02,1,265,4
245,1238669,Vacation in Montreal,6553886,Nathalie,Villeray-Saint-Michel-Parc-Extension,45.54762,-73.63594,Entire home/apt,75,30,39,2020-03-14,0.62,2,200,0
246,1554643,15 min. Montreal airport. Water,7038328,Lissa,Lachine,45.43079,-73.67173,Entire home/apt,75,32,40,2021-01-02,0.36,2,195,0
247,1555580,"Beautiful apartment, room for rent.",6841780,Thomas,Le Sud-Ouest,45.48172,-73.56808,Private room,85,3,35,2022-09-06,0.32,1,341,12
248,1242755,"Le Plateau studio 1 Br, Ba, Kit",6672864,Guy,Le Plateau-Mont-Royal,45.51164,-73.57001,Entire home/apt,36,32,9,2020-11-30,0.1,2,0,0
249,1562193,LUX 2-BDRM APARTMENT! READY FOR FORMULA ONE!,2947799,Niki,Ville-Marie,45.49983,-73.57813,Entire home/apt,1000,2,0,2020-11-30,1.498,1,364,0
250,1571302,LUXURIOUS 2 BEDROOMS CONDO,8355288,Cadet,Le Sud-Ouest,45.48081,-73.57793,Entire home/apt,167,30,4,2018-11-14,0.09,1,151,0
251,1246177,Splendid townhouse heart of Plateau,6790831,Jean,Le Plateau-Mont-Royal,45.53406,-73.57355,Entire home/apt,345,30,253,2022-06-30,2.24,1,160,3
252,1581691,Apartment downtown Montreal,8412574,Nancy,Ville-Marie,45.5081,-73.55797,Entire home/apt,114,180,4,2022-05-14,0.04,1,74,1
253,1280002,Country home in Montreal,522897,Caroline,Rosemont-La Petite-Patrie,45.53711,-73.59807,Entire home/apt,89,6,49,2018-09-07,0.44,1,302,0
254,1280861,Appartement 4 1/2 sur le Plateau,6969564,Pierre,Le Plateau-Mont-Royal,45.52949,-73.58533,Entire home/apt,71,15,0,2018-09-07,1.498,1,0,0
255,1589452,Appart. Zen au coeur de Montréal,8438709,Barbara,Ville-Marie,45.51821,-73.55883,Entire home/apt,106,31,47,2022-02-01,0.43,1,0,2
256,1281207,New modern studio in green area,6971788,Anh,Saint-Laurent,45.50723,-73.67702,Entire home/apt,114,5,63,2022-09-04,0.56,1,38,7
257,1592606,NEW studio full kitchen very calm,8494634,Geneviève Et Renaud,Ahuntsic-Cartierville,45.57158,-73.64661,Entire home/apt,94,31,41,2022-03-20,0.41,1,201,3
258,2210744,Chouette logement dans le Mile End!,1206439,Lina,Le Plateau-Mont-Royal,45.52164,-73.59317,Entire home/apt,120,3,12,2022-09-01,0.29,1,78,8
259,1594053,Beautiful Loft in Old Montreal,8502121,Istifan,Ville-Marie,45.50152,-73.55854,Entire home/apt,239,3,15,2022-08-11,0.14,2,16,8
260,1601488,loft style new york,8534820,Gerard,Ville-Marie,45.49862,-73.55977,Entire home/apt,163,3,64,2019-08-05,0.62,2,317,0
261,2223204,Charmant cottage avec piscine,11344157,Nicolas,Villeray-Saint-Michel-Parc-Extension,45.54258,-73.63469,Entire home/apt,400,4,21,2022-09-05,0.21,1,115,6
262,2238241,grand appartement lumineux,11429288,Nicolas,Le Plateau-Mont-Royal,45.5203,-73.5728,Entire home/apt,195,30,59,2022-08-12,0.57,1,265,1
263,1616884,Charmant appartement sur le plateau,8604484,Mélodie,Le Plateau-Mont-Royal,45.52618,-73.59156,Private room,26,1,44,2019-01-07,0.63,1,0,0
264,2254170,Best location-One bedroom suite with Queen bed (1),11511525,Turgay,Le Plateau-Mont-Royal,45.50941,-73.57234,Entire home/apt,302,1,18,2021-10-24,0.21,8,213,2
265,1623397,Appartement 20 minutes centre ville,8632269,Patrice,Verdun,45.44796,-73.57412,Entire home/apt,42,120,0,2021-10-24,1.498,1,365,0
266,1654750,Cozy 2bd in The Village,8751784,Omid,Ville-Marie,45.51871,-73.55818,Entire home/apt,120,31,23,2022-07-23,0.21,1,348,3
267,2255674,"New Beautiful Apartment,5 min walk from the Canal!",11519081,Rima,Le Sud-Ouest,45.49261,-73.56066,Entire home/apt,142,10,4,2022-09-02,1.6,1,130,4
268,1663916,Amazing condo heart of Mile-End,8804361,Lilian,Le Plateau-Mont-Royal,45.526554,-73.603584,Entire home/apt,129,3,127,2022-09-05,1.17,1,0,19
269,2302730,"Sunny Cozy Condo, 30sec from Metro!",5736958,Hellen,Ville-Marie,45.52381,-73.55025,Entire home/apt,88,1,3,2014-09-01,0.03,1,72,0
270,1685875,Magnifique studio_Petite-Italie,8912131,Annie,Rosemont-La Petite-Patrie,45.53295,-73.61347,Entire home/apt,90,32,278,2022-06-02,2.72,2,166,4
271,2309190,Lovely 1 bedroom Appartement with Parking,2487509,Stephanie,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46055,-73.62855,Entire home/apt,70,4,3,2020-01-02,0.08,1,0,0
272,1707629,Montreal. pres du centre ville,9010146,Dominique,Le Plateau-Mont-Royal,45.53887,-73.56108,Entire home/apt,195,5,3,2019-08-21,0.03,1,347,0
273,2310328,Plateau Mont-Royal awaits!,11798449,Sylvie,Le Plateau-Mont-Royal,45.53321,-73.58563,Entire home/apt,80,32,199,2022-07-31,1.95,2,310,1
274,1712572,402 - 1 Bedroom condo Old Port,387422,Service,Ville-Marie,45.51195,-73.55062,Entire home/apt,99,90,1,2017-07-06,0.02,27,365,0
275,2314466,Beautiful Loft in Old Montreal,4587187,Lofts Du Vieux-Port,Ville-Marie,45.5072,-73.55344,Entire home/apt,214,2,3,2021-09-26,0.03,4,0,1
276,2317341,Great apartment in Mile-End,11834692,Marc,Le Plateau-Mont-Royal,45.51978,-73.59074,Entire home/apt,115,7,5,2017-07-14,0.06,1,0,0
277,1736135,chambre à louer à la semaine,9143423,Line,Rosemont-La Petite-Patrie,45.54784,-73.5839,Private room,30,30,0,2017-07-14,1.498,1,0,0
278,2332992,Luxueux LOFT Vieux Montreal,11916402,Loft,Ville-Marie,45.49893,-73.55658,Entire home/apt,99,29,20,2022-08-14,0.2,4,76,5
279,1747208,Great place AtWater Market,9195199,Ken,Le Sud-Ouest,45.47963,-73.57804,Private room,59,3,77,2019-10-27,0.78,1,45,0
280,2338432,Loft On The Main-Heart Of Montreal Downtown,11943082,We Rent For You,Le Plateau-Mont-Royal,45.51391,-73.57071,Entire home/apt,146,30,25,2022-08-22,0.27,46,2,4
281,2339145,Studio Downtown Montreal,11943082,We Rent For You,Le Plateau-Mont-Royal,45.51244,-73.57257,Entire home/apt,156,30,21,2022-08-22,0.22,46,0,4
282,1755790,La vraie vie de quartier à Montréal,9233712,Catherine,Rosemont-La Petite-Patrie,45.54424,-73.60263,Entire home/apt,80,31,28,2022-08-01,0.26,1,341,3
283,2349435,Private room and bathroom,10213759,Daniel,Le Sud-Ouest,45.46071,-73.58617,Private room,64,3,0,2022-08-01,1.498,2,0,0
284,1762680,Sweet 2-bedroom with cool CAT,1433221,Miriam,Rosemont-La Petite-Patrie,45.53275,-73.6159,Entire home/apt,80,5,20,2022-07-07,0.19,1,0,1
285,2356108,Contemporary Loft in the Old Montreal Second Floor,11916402,Loft,Ville-Marie,45.50041,-73.55637,Entire home/apt,90,29,62,2022-07-20,0.61,4,77,6
286,1763872,Clark 2brm fully furnished suite,1803138,MFS - Maria,Ahuntsic-Cartierville,45.54035,-73.64508,Entire home/apt,105,31,7,2022-05-14,0.07,4,125,2
287,1778830,Victorian 2 BD Renovated+ parking,9328700,Cool Guy,Ville-Marie,45.49093,-73.58037,Entire home/apt,449,4,18,2022-08-01,0.18,1,0,1
288,2357303,sunny condo in the Plateau Mt Royal,12038788,Marilyn,Le Plateau-Mont-Royal,45.52499,-73.58691,Entire home/apt,80,32,29,2022-06-30,0.28,1,329,2
289,1803170,Bright modern home with pool and garden,4711707,Jennie,Côte-Saint-Luc,45.47158,-73.65112,Entire home/apt,310,4,8,2021-01-08,0.13,2,0,0
290,1809737,4 1/2 Plateau Mt-Royal prime spot/quiet (31 days+),9482285,Martine,Le Plateau-Mont-Royal,45.53608,-73.57504,Entire home/apt,160,31,8,2018-07-01,0.08,2,0,0
291,1812107,ARTPLATEAUexperience,2761652,Panagiotis,Le Plateau-Mont-Royal,45.52065,-73.57912,Private room,105,28,45,2019-12-15,0.44,1,253,0
292,2357471,Appartement style condo de 3 1/2,5054644,Denis,Rosemont-La Petite-Patrie,45.56722,-73.577,Entire home/apt,96,2,18,2022-08-11,0.24,2,329,11
293,2362117,1 Big room opposite the metro and near downtow,12063794,Simon,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48443,-73.62604,Private room,60,10,1,2022-08-05,0.75,2,224,1
294,1838648,Montreal DREAMLOFT on the PLATEAU🤩,3998914,Brad & Dan,Le Plateau-Mont-Royal,45.52143,-73.57345,Entire home/apt,290,2,681,2022-09-08,6.43,3,39,71
295,2391635,All included with private bathroom,10213759,Daniel,Le Sud-Ouest,45.45912,-73.58618,Private room,64,2,0,2022-09-08,1.498,2,0,0
